GENE OR COMPLEX	ENZYME LOCATION	REACTION	SUBSTRATES	PRODUCTS	FWD_RATE	RVS_RATE
CPLX0-7533	outer membrane	RXN0-7204	Trisaccharides	Trisaccharides	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7203	Disaccharides	Disaccharides	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7202	OLIGOPEPTIDES	OLIGOPEPTIDES	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7201	NUCLEOTIDE-SUGARS	NUCLEOTIDE-SUGARS	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7200	Nucleotides	Nucleotides	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7199	Nucleosides	Nucleosides	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7247	Aldehydes	Aldehydes	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7246	Lactones	Lactones	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7245	Amides	Amides	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7244	All-Amines	All-Amines	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7243	Hydroxy-carboxylates	Hydroxy-carboxylates	1.0	1.0
CPLX0-7533	outer membrane	RXN0-7242	Aldonic-Acids	Aldonic-Acids	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-615	CPD-560	CPD-560	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-614	Inositols	Inositols	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-612	Amino-Acids	Amino-Acids	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-611	Bases	Bases	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-609	dicarboxylate	dicarboxylate	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-608	Sugar-alcohols	Sugar-alcohols	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-607	Short-Chain-Alcohols	Short-Chain-Alcohols	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-606	Short-Chain-Carboxylates	Short-Chain-Carboxylates	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-604	ORGANOSULFUR	ORGANOSULFUR	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-603	WATER	WATER	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-601	Ions	Ions	1.0	1.0
CPLX0-7533	outer membrane	TRANS-RXN0-598	Glycerol-1-phosphate	Glycerol-1-phosphate	1.0	1.0
CPLX0-7534	outer membrane	RXN0-2481	Hydrophilic-Solute-Or-Ion-LT-600Da	Hydrophilic-Solute-Or-Ion-LT-600Da	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-490	BETAINE	BETAINE	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7211	Organophosphorus-Compounds	Organophosphorus-Compounds	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7210	Glycosides	Glycosides	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7209	Sugar	Sugar	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7208	Sugar-Phosphate	Sugar-Phosphate	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7206	Aromatics	Aromatics	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7204	Trisaccharides	Trisaccharides	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7203	Disaccharides	Disaccharides	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7202	OLIGOPEPTIDES	OLIGOPEPTIDES	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7199	Nucleosides	Nucleosides	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7201	NUCLEOTIDE-SUGARS	NUCLEOTIDE-SUGARS	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7200	Nucleotides	Nucleotides	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7247	Aldehydes	Aldehydes	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7246	Lactones	Lactones	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7245	Amides	Amides	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7244	All-Amines	All-Amines	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7243	Hydroxy-carboxylates	Hydroxy-carboxylates	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7242	Aldonic-Acids	Aldonic-Acids	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7241	Medium-chain-fatty-acids	Medium-chain-fatty-acids	1.0	1.0
CPLX0-7534	outer membrane	RXN0-7207	Monocarboxylates	Monocarboxylates	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-609	dicarboxylate	dicarboxylate	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-615	CPD-560	CPD-560	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-614	Inositols	Inositols	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-612	Amino-Acids	Amino-Acids	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-611	Bases	Bases	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-608	Sugar-alcohols	Sugar-alcohols	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-607	Short-Chain-Alcohols	Short-Chain-Alcohols	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-606	Short-Chain-Carboxylates	Short-Chain-Carboxylates	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-604	ORGANOSULFUR	ORGANOSULFUR	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-603	WATER	WATER	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-601	Ions	Ions	1.0	1.0
CPLX0-7534	outer membrane	TRANS-RXN0-598	Glycerol-1-phosphate	Glycerol-1-phosphate	1.0	1.0
CPLX0-7627	inner membrane	TRANS-RXN-86	Unspecified-Ion-Or-Solute	Unspecified-Ion-Or-Solute	1.0	0.0
CPLX0-7641	inner membrane	TRANS-RXN0-200	PROTON,ZN+2	PROTON,ZN+2	1.0	0.0
CPLX0-7684	inner membrane	TRANS-RXN0-269	VAL	VAL	1.0	1.0
CPLX0-7720	inner membrane	TRANS-RXN0-276	CPD0-1189	CPD0-1189	1.0	0.0
CPLX0-7807	inner membrane	TRANS-RXN-351	CPD-20940,PROTON	CPD-20940,PROTON	1.0	0.0
CPLX0-7807	periplasmic space	TRANS-RXN-351	CPD-20940,PROTON	CPD-20940,PROTON	1.0	0.0
CPLX0-7807	inner membrane	TRANS-RXN-351	CPD-20940,PROTON	CPD-20940,PROTON	1.0	0.0
CPLX0-7819	inner membrane	TRANS-RXN-42	PROTON,K+	PROTON,K+	1.0	1.0
CPLX0-7952	inner membrane	RXN0-1702	CPD0-621,PROTON	CPD0-621,PROTON	1.0	0.0
CPLX0-7952	inner membrane	RXN0-1702	CPD0-621,PROTON	CPD0-621,PROTON	1.0	0.0
CPLX0-7952	inner membrane	RXN0-1702	CPD0-621,PROTON	CPD0-621,PROTON	1.0	0.0
CPLX0-7952	periplasmic space	RXN0-1702	CPD0-621,PROTON	CPD0-621,PROTON	1.0	0.0
CPLX0-7992	outer membrane	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	outer membrane	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	inner membrane	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	periplasmic space	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	inner membrane	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	outer membrane	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	periplasmic space	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	cytosol	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	inner membrane	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7992	inner membrane	TRANS-RXN-237	Lipopolysaccharides,ATP,WATER	Lipopolysaccharides,ADP,Pi,PROTON	1.0	0.0
CPLX0-7994	inner membrane	TRANS-RXN0-549	CPD0-1192	CPD0-1192	1.0	0.0
CPLX0-7994	inner membrane	RXN0-5413	UDP-N-ACETYL-D-GLUCOSAMINE,N-acetyl-D-glucosamine	CPD0-1192,UDP	1.0	0.0
CPLX0-7	cytosol	RXN0-17	NACMUR,PTSH-PHOSPHORYLATED	CPD0-881,PTSH-MONOMER	1.0	0.0
CPLX0-7	inner membrane	RXN0-17	NACMUR,PTSH-PHOSPHORYLATED	CPD0-881,PTSH-MONOMER	1.0	0.0
CPLX0-8167	inner membrane	RXN0-5256	Menaquinones,PROTON,HYDROGEN-MOLECULE	Menaquinols,PROTON	1.0	1.0
CPLX0-8167	inner membrane	RXN-16420	HYDROGEN-MOLECULE,OXYGEN-MOLECULE	WATER	1.0	0.0
CPLX0-8247	inner membrane	TRANS-RXN-132	PROTON,URACIL	PROTON,URACIL	1.0	1.0
CPLX0-8541	inner membrane	RXN0-1721	CPD0-2482,PROTON	CPD0-2482,PROTON	1.0	0.0
CPLX0-8541	inner membrane	RXN0-1721	CPD0-2482,PROTON	CPD0-2482,PROTON	1.0	0.0
CPLX0-8541	inner membrane	RXN0-1721	CPD0-2482,PROTON	CPD0-2482,PROTON	1.0	0.0
CPLX0-8541	periplasmic space	RXN0-1721	CPD0-2482,PROTON	CPD0-2482,PROTON	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN0-5266	OXYGEN-MOLECULE,PROTON,Ubiquinols	WATER,Ubiquinones,PROTON	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN0-5266	OXYGEN-MOLECULE,PROTON,Ubiquinols	WATER,Ubiquinones,PROTON	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN0-5266	OXYGEN-MOLECULE,PROTON,Ubiquinols	WATER,Ubiquinones,PROTON	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN0-5266	OXYGEN-MOLECULE,PROTON,Ubiquinols	WATER,Ubiquinones,PROTON	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19778	Ubiquinols,HYDROGEN-PEROXIDE	Ubiquinones,WATER	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19778	Ubiquinols,HYDROGEN-PEROXIDE	Ubiquinones,WATER	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19778	Ubiquinols,HYDROGEN-PEROXIDE	Ubiquinones,WATER	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19778	Ubiquinols,HYDROGEN-PEROXIDE	Ubiquinones,WATER	1.0	0.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19777	CPD-7249,HYDROGEN-PEROXIDE	CPD-7248,WATER	1.0	1.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19777	CPD-7249,HYDROGEN-PEROXIDE	CPD-7248,WATER	1.0	1.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19777	CPD-7249,HYDROGEN-PEROXIDE	CPD-7248,WATER	1.0	1.0
CYT-D-UBIOX-CPLX	inner membrane	RXN-19777	CPD-7249,HYDROGEN-PEROXIDE	CPD-7248,WATER	1.0	1.0
CYT-O-UBIOX-CPLX	inner membrane	RXN0-5268	PROTON,OXYGEN-MOLECULE,Ubiquinols	WATER,Ubiquinones,PROTON	1.0	0.0
DCUB-MONOMER	inner membrane	TRANS-RXN-106	SUC,FUM	FUM,SUC	1.0	1.0
DCUB-MONOMER	inner membrane	TRANS-RXN-106B	SUC,MAL	MAL,SUC	1.0	1.0
DCUB-MONOMER	inner membrane	TRANS-RXN-106A	SUC,L-ASPARTATE	L-ASPARTATE,SUC	1.0	1.0
DCUB-MONOMER	inner membrane	TRANS-RXN-299	FUM,PROTON	FUM,PROTON	1.0	1.0
DCUC-MONOMER	inner membrane	TRANS-RXN-106	SUC,FUM	FUM,SUC	1.0	1.0
DCUC-MONOMER	inner membrane	TRANS-RXN-299	FUM,PROTON	FUM,PROTON	1.0	1.0
EG10155-MONOMER	outer membrane	RXN0-1721	CPD0-2482,PROTON	CPD0-2482,PROTON	1.0	0.0
EG11167-MONOMER	inner membrane	TRANS-RXN-141A	CO+2	CO+2	1.0	0.0
EG11512-MONOMER	inner membrane	TRANS-RXN-121	PROTON,SUC	PROTON,SUC	1.0	1.0
EG12357-MONOMER	inner membrane	ACYLCOASYN-RXN	CPD66-39,CO-A,ATP	Saturated-Fatty-Acyl-CoA,PPI,AMP	1.0	0.0
EG12357-MONOMER	cytosol	ACYLCOASYN-RXN	CPD66-39,CO-A,ATP	Saturated-Fatty-Acyl-CoA,PPI,AMP	1.0	0.0
EG12357-MONOMER	inner membrane	TRANS-RXN0-623	CPD66-39,ATP,CO-A,PROTON	Saturated-Fatty-Acyl-CoA,AMP,PPI,PROTON	1.0	0.0
EG12357-MONOMER	cytosol	TRANS-RXN0-623	CPD66-39,ATP,CO-A,PROTON	Saturated-Fatty-Acyl-CoA,AMP,PPI,PROTON	1.0	0.0
EG12357-MONOMER	inner membrane	RXN0-7238	CPD-9247,ATP,CO-A,PROTON	CPD-18346,AMP,PPI,PROTON	1.0	0.0
EG12357-MONOMER	cytosol	RXN0-7238	CPD-9247,ATP,CO-A,PROTON	CPD-18346,AMP,PPI,PROTON	1.0	0.0
EG12357-MONOMER	inner membrane	RXN0-7239	OLEATE-CPD,ATP,CO-A,PROTON	OLEOYL-COA,AMP,PPI,PROTON	1.0	0.0
EG12357-MONOMER	cytosol	RXN0-7239	OLEATE-CPD,ATP,CO-A,PROTON	OLEOYL-COA,AMP,PPI,PROTON	1.0	0.0
EG12357-MONOMER	inner membrane	RXN0-7248	CPD-9245,ATP,CO-A,PROTON	CPD-10269,AMP,PPI,PROTON	1.0	0.0
EG12357-MONOMER	cytosol	RXN0-7248	CPD-9245,ATP,CO-A,PROTON	CPD-10269,AMP,PPI,PROTON	1.0	0.0
EG12445-MONOMER	inner membrane	RXN0-1924	CYS	CYS	1.0	0.0
EG12445-MONOMER	inner membrane	RXN0-1923	ACETYLSERINE	ACETYLSERINE	1.0	0.0
EIISGA	cytosol	RXN0-2461	PTSH-PHOSPHORYLATED,ASCORBATE	L-ASCORBATE-6-PHOSPHATE,PTSH-MONOMER	1.0	0.0
EIISGA	inner membrane	RXN0-2461	PTSH-PHOSPHORYLATED,ASCORBATE	L-ASCORBATE-6-PHOSPHATE,PTSH-MONOMER	1.0	0.0
EMRD-MONOMER	inner membrane	TRANS-RXN-44	PROTON,Drugs	PROTON,Drugs	1.0	1.0
FEOB-MONOMER	inner membrane	TRANS-RXN-8	FE+2	FE+2	1.0	0.0
FOCB-MONOMER	inner membrane	TRANS-RXN-1	FORMATE	FORMATE	1.0	1.0
FORMATEDEHYDROGN-CPLX	inner membrane	FORMATEDEHYDROG-RXN	FORMATE,PROTON,Menaquinones	PROTON,CARBON-DIOXIDE,Menaquinols	1.0	0.0
FORMATEDEHYDROGO-CPLX	inner membrane	FORMATEDEHYDROG-RXN	FORMATE,PROTON,Menaquinones	PROTON,CARBON-DIOXIDE,Menaquinols	1.0	0.0
FORMHYDROG2-CPLX	inner membrane	RXN0-5256	Menaquinones,PROTON,HYDROGEN-MOLECULE	Menaquinols,PROTON	1.0	1.0
G6255-MONOMER	inner membrane	TRANS-RXN-86	Unspecified-Ion-Or-Solute	Unspecified-Ion-Or-Solute	1.0	0.0
G6260-MONOMER	inner membrane	TRANS-RXN0-207	CU+,WATER,ATP	CU+,Pi,ADP,PROTON	1.0	0.0
G6700-MONOMER	outer membrane	RXN0-2481	Hydrophilic-Solute-Or-Ion-LT-600Da	Hydrophilic-Solute-Or-Ion-LT-600Da	1.0	1.0
G6984-MONOMER	inner membrane	TRANS-RXN0-270	PROTON,LEU	PROTON,LEU	1.0	1.0
G6984-MONOMER	inner membrane	RXN0-7050	PROTON,MET	PROTON,MET	1.0	1.0
G7504-MONOMER	inner membrane	TRANS-RXN0-562	HYPOXANTHINE	HYPOXANTHINE	0.0	1.0
G7504-MONOMER	inner membrane	TRANS-RXN0-578	GUANINE	GUANINE	1.0	0.0
GLTP-MONOMER	inner membrane	TRANS-RXN-122A	PROTON,L-ASPARTATE	PROTON,L-ASPARTATE	1.0	1.0
GNTT-MONOMER	inner membrane	TRANS-RXN0-209	PROTON,GLUCONATE	PROTON,GLUCONATE	1.0	1.0
GNTU-MONOMER	inner membrane	TRANS-RXN0-209	PROTON,GLUCONATE	PROTON,GLUCONATE	1.0	1.0
KEFB-MONOMER	inner membrane	TRANS-RXN-42	PROTON,K+	PROTON,K+	1.0	1.0
LCTP-MONOMER	inner membrane	TRANS-RXN-104	PROTON,L-LACTATE	PROTON,L-LACTATE	1.0	0.0
LCTP-MONOMER	inner membrane	TRANS-RXN0-515	D-LACTATE,PROTON	D-LACTATE,PROTON	1.0	0.0
LCTP-MONOMER	inner membrane	TRANS-RXN-105	PROTON,GLYCOLLATE	PROTON,GLYCOLLATE	1.0	1.0
LCTP-MONOMER	inner membrane	TRANS-RXN0-622	CPD-3564,PROTON	CPD-3564,PROTON	1.0	1.0
LYSP-MONOMER	inner membrane	TRANS-RXN-58	PROTON,LYS	PROTON,LYS	1.0	1.0
MELB-MONOMER	inner membrane	TRANS-RXN-94	PROTON,MELIBIOSE	PROTON,MELIBIOSE	1.0	1.0
MELB-MONOMER	inner membrane	RXN-17755	PROTON,CPD-3801	PROTON,CPD-3801	1.0	1.0
MTR-MONOMER	inner membrane	TRANS-RXN-76	PROTON,TRP	PROTON,TRP	1.0	1.0
NADH-DHI-CPLX	inner membrane	NADH-DEHYDROG-A-RXN	NADH,PROTON,Ubiquinones	PROTON,NAD,Ubiquinols	1.0	1.0
NADH-DHI-CPLX	inner membrane	RXN0-5388	Menaquinones,PROTON,NADH	PROTON,Menaquinols,NAD	1.0	0.0
NARU-MONOMER	inner membrane	TRANS-RXN0-239	NITRATE,NITRITE	NITRATE,NITRITE	1.0	0.0
NIRC-MONOMER	inner membrane	TRANS-RXN-137	NITRITE	NITRITE	1.0	0.0
NITRATREDUCTA-CPLX	inner membrane	RXN0-3501	Menaquinols,NITRATE,PROTON	Menaquinones,NITRITE,WATER,PROTON	1.0	0.0
NITRATREDUCTA-CPLX	inner membrane	RXN0-7124	Ubiquinols,PROTON,NITRATE	Ubiquinones,PROTON,WATER,NITRITE	1.0	0.0
NITRATREDUCTA-CPLX	inner membrane	RXN-15119	CPD-4544,Donor-H2	CPD-16009,Acceptor	1.0	0.0
NITRATREDUCTZ-CPLX	inner membrane	RXN0-3501	Menaquinols,NITRATE,PROTON	Menaquinones,NITRITE,WATER,PROTON	1.0	0.0
NITRATREDUCTZ-CPLX	inner membrane	RXN-15119	CPD-4544,Donor-H2	CPD-16009,Acceptor	1.0	0.0
PHEP-MONOMER	inner membrane	TRANS-RXN-56	PROTON,PHE	PROTON,PHE	1.0	1.0
PITB-MONOMER	inner membrane	TRANS-RXN-114	PROTON,Pi	PROTON,Pi	1.0	1.0
PITB-MONOMER	inner membrane	TRANS-RXN0-550	ARSENATE,PROTON	PROTON,ARSENATE	1.0	1.0
PITB-MONOMER	inner membrane	TRANS-RXN-278	CPD-18500,PROTON	CPD-18500,PROTON	1.0	1.0
PITB-MONOMER	inner membrane	TRANS-RXN-277	CPD-18499,PROTON	CPD-18499,PROTON	1.0	1.0
POTE-MONOMER	inner membrane	TRANS-RXN-69	PROTON,PUTRESCINE	PROTON,PUTRESCINE	1.0	1.0
RHTB-MONOMER	inner membrane	TRANS-RXN-242	PROTON,HOMO-SER	PROTON,HOMO-SER	1.0	1.0
RHTB-MONOMER	inner membrane	TRANS-RXN0-0244	PROTON,THR	PROTON,THR	1.0	1.0
RHTC-MONOMER	inner membrane	TRANS-RXN0-0244	PROTON,THR	PROTON,THR	1.0	1.0
TDCC-MONOMER	inner membrane	TRANS-RXN-71	PROTON,SER	PROTON,SER	1.0	1.0
TNAB-MONOMER	inner membrane	TRANS-RXN-76	PROTON,TRP	PROTON,TRP	1.0	1.0
TRANS-200-CPLX	periplasmic space	TRANS-RXN0-224	WATER,Macrolide-Antibiotics,ATP	Macrolide-Antibiotics,Pi,ADP,PROTON	1.0	0.0
TRANS-200-CPLX	inner membrane	TRANS-RXN0-224	WATER,Macrolide-Antibiotics,ATP	Macrolide-Antibiotics,Pi,ADP,PROTON	1.0	0.0
TRANS-200-CPLX	inner membrane	TRANS-RXN0-224	WATER,Macrolide-Antibiotics,ATP	Macrolide-Antibiotics,Pi,ADP,PROTON	1.0	0.0
TRANS-200-CPLX	periplasmic space	TRANS-RXN-377	bacitracin,ATP,WATER	bacitracin,ADP,Pi,PROTON	1.0	0.0
TRANS-200-CPLX	inner membrane	TRANS-RXN-377	bacitracin,ATP,WATER	bacitracin,ADP,Pi,PROTON	1.0	0.0
TRANS-200-CPLX	inner membrane	TRANS-RXN-377	bacitracin,ATP,WATER	bacitracin,ADP,Pi,PROTON	1.0	0.0
TRANS-200-CPLX	periplasmic space	TRANS-RXN-378	Polymyxins,ATP,WATER	Polymyxins,ADP,Pi,PROTON	1.0	0.0
TRANS-200-CPLX	inner membrane	TRANS-RXN-378	Polymyxins,ATP,WATER	Polymyxins,ADP,Pi,PROTON	1.0	0.0
TRANS-200-CPLX	inner membrane	TRANS-RXN-378	Polymyxins,ATP,WATER	Polymyxins,ADP,Pi,PROTON	1.0	0.0
TRANS-CPLX-201	outer membrane	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-354	CPD-21070,PROTON	CPD-21070,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-359	CPD0-1938,PROTON	CPD0-1938,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN0-592	CPD-15189,PROTON	CPD-15189,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN0-592	CPD-15189,PROTON	CPD-15189,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN0-592	CPD-15189,PROTON	CPD-15189,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN0-592	CPD-15189,PROTON	CPD-15189,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN0-592	CPD-15189,PROTON	CPD-15189,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-356	CPD-3617,PROTON	CPD-3617,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-356	CPD-3617,PROTON	CPD-3617,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-356	CPD-3617,PROTON	CPD-3617,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-356	CPD-3617,PROTON	CPD-3617,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-356	CPD-3617,PROTON	CPD-3617,PROTON	1.0	0.0
TRANS-CPLX-201	outer membrane	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-355	CPD-9288,PROTON	CPD-9288,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-357	ENTEROBACTIN,PROTON	ENTEROBACTIN,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-357	ENTEROBACTIN,PROTON	ENTEROBACTIN,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-357	ENTEROBACTIN,PROTON	ENTEROBACTIN,PROTON	1.0	0.0
TRANS-CPLX-201	periplasmic space	TRANS-RXN-357	ENTEROBACTIN,PROTON	ENTEROBACTIN,PROTON	1.0	0.0
TRANS-CPLX-201	inner membrane	TRANS-RXN-357	ENTEROBACTIN,PROTON	ENTEROBACTIN,PROTON	1.0	0.0
TRANS-CPLX-202	periplasmic space	TRANS-RXN-353	CPD-15417,PROTON	CPD-15417,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-353	CPD-15417,PROTON	CPD-15417,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-353	CPD-15417,PROTON	CPD-15417,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-353	CPD-15417,PROTON	CPD-15417,PROTON	1.0	0.0
TRANS-CPLX-202	periplasmic space	TRANS-RXN-353	CPD-15417,PROTON	CPD-15417,PROTON	1.0	0.0
TRANS-CPLX-202	outer membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-202	periplasmic space	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-202	periplasmic space	TRANS-RXN-352	DEOXYCHOLATE,PROTON	DEOXYCHOLATE,PROTON	1.0	0.0
TRANS-CPLX-202	periplasmic space	TRANS-RXN-92	CPD-8876,PROTON	CPD-8876,PROTON	1.0	0.0
TRANS-CPLX-202	inner membrane	TRANS-RXN-92	CPD-8876,PROTON	CPD-8876,PROTON	1.0	0.0
